Id,PostHistoryTypeId,PostId,RevisionGUID,Edit_TimeStamp,UserId,Edit_Comment
62078279,5,109025,edaee40b-294a-4dbf-9964-2e9d7c4c6e4a,2014-04-04T09:03:34,16881,"Explained that this is pseudo-code to quash distractions about portable C++ data types, etc.; added 19 characters in body"
98526617,5,109025,9c636fd9-6da2-4490-87d7-ca7345c13dfc,2015-08-30T04:09:09,224132,citation needed for architectures with a popcount instruction that's not worth using.  That isn't the case for x86.  Also mention that this can vectorize.  comment the code with needed tweaks
99807466,5,109025,95a23daa-8b23-4410-a085-15b515e84955,2015-09-16T22:51:24,224132,x86 and Intel specific stuff
122028638,5,109025,fbd259c2-aade-424e-8546-2e33ccc62b34,2016-07-06T11:00:52,1026104,added 1 character in body
147498448,5,109025,bf93c15a-4b47-422a-bd1b-6de13aa23126,2017-05-23T12:26:33,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
154843203,5,109025,49c41ed8-6305-45f1-a679-009742315ce0,2017-08-26T21:06:23,5180989,deleted 2 characters in body
157217,2,111111,fd8e2cc2-de5a-4d47-94ab-ad8cab780143,2008-09-21T14:18:18,7441,NA
5367033,5,111111,e6b515c9-2d3d-4146-a9dd-c815c178339b,2010-04-12T08:12:59,31671,link went dead
20551655,5,111111,48d1a31c-c091-4032-a150-c26f2b143314,2012-01-31T06:39:46,72606,original link points to a site that has been suspended. 
20551656,24,111111,48d1a31c-c091-4032-a150-c26f2b143314,2012-01-31T06:39:46,,"Proposed by 72606 approved by 107625, 123127 edit id of 191410"
22642052,5,111111,d7eb9ac5-396c-4cc0-a263-736d540dee21,2012-03-27T23:48:25,247482,added cc-by-sa article. feel free to deny edit if (and only if ;)) this is against some rules (only original content etc.) 
22642053,24,111111,d7eb9ac5-396c-4cc0-a263-736d540dee21,2012-03-27T23:48:25,,"Proposed by 247482 approved by 340760, 217219 edit id of 228818"
26199614,5,111111,357c5488-39fc-46c3-aae4-f6fd8508a442,2012-07-01T12:30:38,370940,"fix formatting, typos, and attempt to fix inconsistencies between code sample and text"
33994435,5,111111,52505bbd-2f2a-4523-a1fc-78e26058b172,2013-01-04T14:14:12,63550,Copy edited.
41757587,16,111111,5e049483-784c-4050-ab0a-9b97f8b58d5f,2013-06-06T10:22:55,1393791,NA
56608001,5,111111,9769184d-9d4b-40b3-8e41-ff84ffa925c9,2014-01-27T18:04:12,268093,Added example invocation code and outputs; some corrections and updates.
75382503,5,111111,f034dae2-2ee7-45a2-a671-7ae481fb3f87,2014-10-12T23:00:31,1269037,Mention variable hoisting
94519267,5,111111,838f8b4b-6cec-4164-984a-609cbbf3223d,2015-07-07T12:49:36,3885376,deleted 23 characters in body
101142406,5,111111,6fc1ffc4-68d0-4696-885c-eb900e20bc6f,2015-10-05T21:03:56,144121,"Removed reference to a button which exists on the original site but not on SO.  Reworded that sentence so it reads more clearly.  Put ""text"" in a code block to denote it as a variable."
101705284,5,111111,9e9b1f18-518e-479e-80b6-1a53a5369718,2015-10-13T10:53:28,3274503,"Mentioned link was dead, Not working, so i have removed it"
102249973,5,111111,4833fbdb-fe37-4ebc-a10b-a80afee7f855,2015-10-20T14:18:29,2755373,add missing `var` keyword. code can be confusing for beginners without it. also added a ref to the var in the text so my edits would be over 6 characters...
102249974,24,111111,4833fbdb-fe37-4ebc-a10b-a80afee7f855,2015-10-20T14:18:29,,"Proposed by 2755373 approved by 1130, 1494793, 4281779 edit id of 2143787"
103345834,5,111111,a2fe2bb8-e25c-45ef-9b85-ee7b6a7a2f5f,2015-11-04T08:29:26,5147246,"In example 5, the following line (var item = 'item' + list[i];) should be replaced by (var item = 'item' + i;) to match the output that is discussed afterwards."
103629412,5,111111,5b14c4ab-9dd7-44b4-8780-141f9fb5a27e,2015-11-07T20:27:17,-1,"Fixed typo in the line in Example 5 ""Note that when you run the example, ""item3 undefined"" is alerted three times!"" Should say ""item2 undefined is alerted three times"" as that was the value of the item var when the function exited"
103629413,24,111111,5b14c4ab-9dd7-44b4-8780-141f9fb5a27e,2015-11-07T20:27:17,,"Proposed by 86.180.32.82|1f35df02-2450-47d1-814b-57df97c6596d approved by 472610, 3184785, 2615940 edit id of 2173242"
105044591,5,111111,319739c5-b3a2-44ad-830e-16be86880bb0,2015-11-26T15:30:22,1655398,added 6 characters in body
108561651,5,111111,602a2e2a-eb19-4f07-9a16-7db913d1f60a,2016-01-16T01:40:16,3853934,"changed alert to console.log, explicitly declared variables as global in example #4, removed dead links"
108828336,5,111111,8d684e3c-2c24-4a4b-b554-bb7943d0912d,2016-01-19T21:54:05,5585657,changed position of comma 
110943405,5,111111,c494f0d0-da48-4c0e-a96c-e2b4a4e7aa7b,2016-02-16T05:34:01,3942569,minor fix - updated output comment. It is better to comment 'logs' for console.log()
112925663,5,111111,ad5360c4-4323-4441-aae9-cc98d1a1b1ee,2016-03-10T20:58:42,125981,learnt is not a word
113183188,5,111111,cf814786-9c38-4e0c-8938-89ac0396a501,2016-03-14T14:03:31,57091,Added link to original posting
117186321,5,111111,8a0cd7f2-98a2-499a-8541-0c94ffe4ddae,2016-05-03T09:41:59,2202702,deleted 1 character in body
118232108,5,111111,804ac5a6-833e-4414-9319-35a4ff01e566,2016-05-17T01:00:57,5087628,corrected a function name for Example 4
118232109,24,111111,804ac5a6-833e-4414-9319-35a4ff01e566,2016-05-17T01:00:57,,"Proposed by 5087628 approved by 3730754, 1401973, 3975963 edit id of 2511477"
121693615,5,111111,2fa19087-f549-4bbb-85dc-3425b4b8f4ec,2016-07-01T07:10:53,1420197,42 is a better number for programmers. :-)
121932182,5,111111,1d33e6ba-4c50-49f8-87af-959255556fd0,2016-07-05T07:23:32,1558454,deleted 1 character in body
122676046,5,111111,a5664826-b0fa-45d3-9653-3e6118326b63,2016-07-15T00:20:33,2010289,"corrected result from // 667 to // 43 in example 4, line 13"
123730642,5,111111,a72624e1-4c50-4775-9931-a214ee1e3bde,2016-07-29T06:52:43,489729,"1: In Example 6, added result of log '// logs ""Hello Alice""' for better clarity. 2: In Example 5, added last line 'testList() //logs ""item2 undefined"" 3 times', for better understanding. Previous examples also contain log result and makes it easy to understand."
125308384,5,111111,41fac6d3-c01b-4eae-a7c6-21ca5311a56a,2016-08-20T01:46:18,3390291,Improved closure description.
125308713,5,111111,dad80e55-e5c8-487d-b3c0-c6ffb18fe33b,2016-08-20T02:05:15,3390291,added 79 characters in body
125326517,5,111111,89042f4c-b418-41b7-8554-9825aa5f10e1,2016-08-20T11:53:50,3390291,"corrected spelling, improved wording"
130783519,5,111111,def527a6-3830-49e6-a222-cc9a727837e0,2016-11-04T01:52:46,832546,stop referring to users as dummies
134580927,5,111111,2ce11d75-fe68-4e04-806a-8bbad8ff1948,2016-12-25T04:21:39,1405946,fix a typo
134589576,5,111111,1f515ede-ace5-4ac6-a903-874bc07984dc,2016-12-25T11:04:35,3187556,turn examples into snippets
135894185,5,111111,d3056fa2-4ba2-4586-b144-b8f7fee3df0f,2017-01-13T08:39:31,5801858,"Updated the link about leak patterns (memory leak in IE, closures), the previous one is dead"
135894186,24,111111,d3056fa2-4ba2-4586-b144-b8f7fee3df0f,2017-01-13T08:39:31,,"Proposed by 5801858 approved by 2100215, 1175881, 1617002 edit id of 2921055"
136057299,5,111111,c359bfa2-cdef-4343-a5c0-73a22c1f5ef3,2017-01-15T23:29:42,2757916,"fixed grammar, took me five minutes to understand without those missing ""be"""
136378053,5,111111,33384610-0306-407d-8f49-626294da31c6,2017-01-19T16:02:20,143224,It took me reading it a couple of times at first to understand that it wasn't a typo or acronym. This hopefully prevents the same experience for others
139317824,5,111111,df37dcf5-1e88-4dec-9087-a903195776c9,2017-02-26T09:59:45,2266157,"Swapped ""\n"" to '; ' to match Example 7's console.log() output (more readable too, removes '\nanArray' which needed double quotes anyway)"
139318121,5,111111,d171c329-1381-4505-a7db-b4cebf55033a,2017-02-26T10:07:48,2266157,Added colons (plus terminating semicolon) needed to generate Example 7's output
140909238,5,111111,638f0fe6-e140-4724-9045-d2d90864ce93,2017-03-17T20:21:19,1678614,added 13 characters in body
146862946,5,111111,1c6ece20-a7e8-4459-a6b8-d8a03388531e,2017-05-23T12:02:57,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
153354834,5,111111,45a85641-9d5a-4140-8764-e160e0ea824c,2017-08-06T21:59:58,273715,Minor formatting improvement.
154424084,5,111111,33438271-7480-4ef9-b93d-5895356f3e53,2017-08-21T12:45:50,7333443,deleted 1 character in body
154745539,5,111111,9d14757a-76bd-47d1-8032-45f71ba3c21d,2017-08-25T09:10:21,5346285,Revert incorrect last edit
159955710,5,111111,3339969d-61d8-435f-b6ae-e8cfea91d9cf,2017-11-06T10:08:28,2735344,edited body
171987005,5,111111,328ad55c-8fd4-4c7c-a3c1-7db70a43ccfa,2018-04-24T12:31:49,2983729,Switched ordering of examples 5 and 6 so the simpler one with variable hoisting goes first; block-level variable declarations.
172616455,5,111111,ae18c14c-bcef-4307-b060-2014907411bf,2018-05-03T09:53:34,3472948,Fixed a typo
175088973,5,111111,f0528d46-ad23-4461-9e5c-e47ba191738e,2018-06-07T12:21:13,5148089,formatting text
176245010,5,111111,ce4fa403-d640-4805-bb3a-752999d6362a,2018-06-25T00:18:15,1151144,Minor changes.
180461594,5,111111,c298d711-d2ca-4273-bf8f-2af0e67d237b,2018-08-25T10:40:46,7549483,"I have modified one of the Simple Summaries, and reversed the order of the 2 explanations, because I believe most beginners would prefer the one now listed first. I have emphasised why it is useful (and concisely indicate that two inners share the same closure, but future calls don't)"
181826078,5,111111,7834fd29-3896-4e0b-8bae-3977e45af055,2018-09-15T09:13:28,6619626,fixed grammar issues
169922,2,119572,b37660e3-d5bc-42c4-9404-e658dbd36a7b,2008-09-23T07:27:25,13552,NA
169923,5,119572,fe72fd15-03db-4e63-9f7d-d12fccf9ccdd,2008-09-23T07:33:36,13552,fix syntax error (' instead of ;)
169924,5,119572,c5c79979-8b83-4cfe-8533-e1627d8c6666,2008-09-23T07:55:23,13552,added info about efficiency
8121721,5,119572,cd431515-260f-4dee-a2c5-d958236ef4a0,2010-10-06T08:45:57,13552,added .net 4.0 method
32214065,5,119572,7e8ab689-3090-4a72-af7b-910cd47a9d4c,2012-11-23T02:47:08,571433,added 20 characters in body
174409,2,122704,01d4a835-aa14-464c-93c0-4ba0b5156f9b,2008-09-23T18:09:37,6524,NA
174410,5,122704,23fa6db2-1d43-4ba7-be85-288cf6909934,2008-09-23T18:22:08,6524,More info on deep extend.
10894990,5,122704,d9b44f51-0ec6-45d1-a2dc-457471aa7257,2011-02-25T14:10:34,492203,improved formatting
10894991,24,122704,d9b44f51-0ec6-45d1-a2dc-457471aa7257,2011-02-25T14:10:34,,Proposed by 492203 approved by 7116 edit id of 9760
14139664,5,122704,11fbdc0a-4bc1-4758-a1dd-9555152fcc08,2011-06-27T10:32:41,584427,Fixed code quoting
14139665,24,122704,11fbdc0a-4bc1-4758-a1dd-9555152fcc08,2011-06-27T10:32:41,,"Proposed by 584427 approved by 21234, 47961 edit id of 67051"
25585521,5,122704,8f77b603-213b-496b-b489-c3c2360d1263,2012-06-15T08:43:39,1135703,linked to .clone() doc
35648877,16,122704,ece20bdf-cef0-42d6-bc34-5e8d1e499d06,2013-02-07T19:05:47,394184,NA
36040185,5,122704,640c3c9a-ddf9-44e5-801d-b8509a23e6f8,2013-02-15T18:55:30,202875,deleted 10 characters in body
56099646,5,122704,f4215328-3977-4e45-8b18-5433215537fa,2014-01-21T03:39:47,6524,"Clarify response, direct people to the correct answer."
65984121,5,122704,ed4523d9-2550-450d-bfbd-8ba9d5f889e2,2014-05-27T03:00:17,1438393,Dressed up the naked link. Some emphasis to the note.
97369303,5,122704,9620f1e8-3045-457d-b143-7f2031b51547,2015-08-13T23:07:04,442945,added 2 characters in body
147288552,5,122704,de988f00-95c1-4774-b755-3093d37b3e52,2017-05-23T12:18:30,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
169731153,5,122704,4807e664-84ba-4626-84c5-9cc91ba05e4f,2018-03-24T15:12:31,3359432,"Being the most upvoted and first seen answer but outdated, adding the latest supported method taken from other answer with reference to that answer"
169731374,8,122704,071ab2a7-302c-4153-b72e-66f7a60d57cb,2018-03-24T15:17:13,3359432,Rollback to [de988f00-95c1-4774-b755-3093d37b3e52]
174494,2,122721,a6b074e7-8fe5-4b13-b022-8bbe1e1c1846,2008-09-23T18:12:33,9530,NA
174495,5,122721,e0da5ebc-8ae7-4a22-8c43-2c8ac2743a29,2008-09-23T18:31:26,9530,Added case where you can't modify the string
5976248,5,122721,33ae08f5-f59b-4593-9718-974d525816cb,2010-05-24T17:14:54,9530,added 290 characters in body
19419148,5,122721,4c9f8927-9f2b-4b34-81c2-e28407651e33,2011-12-25T14:28:37,427545,s/&lt;/</
42138058,5,122721,26f97c7c-41b0-4040-9c7d-eda17719a6fc,2013-06-13T20:57:57,9530,added 573 characters in body
128855669,5,122721,623032ff-d366-4462-9652-6a0db958f4aa,2016-10-08T12:19:18,4593267,Added the necessary casts to `(unsigned char)` to avoid undefined behavior on `isspace()`
129006178,5,122721,0093990f-bd8e-44eb-b823-6b4168970f02,2016-10-11T03:30:49,9530,Please don't needlessly edit the original author's code style
175559550,5,122721,35d3dd8e-e84d-4ce0-8c52-c303ea034669,2018-06-14T08:20:03,857156,"silence some warnings with the ""modify the string"" approach"
175559551,24,122721,35d3dd8e-e84d-4ce0-8c52-c303ea034669,2018-06-14T08:20:03,,"Proposed by 857156 approved by 666818, 552539 edit id of 3765754"
590053,2,130123,5d0c89b4-2b55-4479-b682-d026faf1aed7,2008-09-24T21:36:00,14065,NA
590054,5,130123,8d570293-8b69-4526-a57b-ca69324831aa,2008-09-24T21:47:38,14065,added 1331 characters in body
590055,5,130123,43aee1fe-d639-41ef-9116-7afe009c3717,2008-09-24T21:59:57,14065,Refactored to make nice
590056,5,130123,2aaafe1e-77f2-465e-b8d8-7684ba499487,2008-09-24T22:15:45,14065,deleted 2 characters in body
590057,5,130123,e010918e-e40b-4e38-85b0-844ec3be8968,2008-10-25T20:28:08,14065,added 4 characters in body
590058,5,130123,675fdd2d-67b3-4544-8683-1b73dd78a429,2008-12-13T18:07:37,14065,NA
3033061,5,130123,4a580f52-2919-411a-92b7-cf93bda97c17,2009-10-06T19:39:59,14065,deleted 38 characters in body
19175492,5,130123,6eb597f2-25f8-40f2-a18a-acd4260d4044,2011-12-16T15:06:49,1037360,"Corrected the book title, specified the relevant item number, added a link."
19175493,24,130123,6eb597f2-25f8-40f2-a18a-acd4260d4044,2011-12-16T15:06:49,,"Proposed by 1037360 approved by 233, 308825 edit id of 160606"
19175978,5,130123,4bf0fbc6-a9a1-4a4b-b6f6-4acf723fb66e,2011-12-16T15:21:31,14065,added 36 characters in body
37051971,5,130123,b8e2755c-b82e-4095-a915-eeddf6b5cbda,2013-03-07T08:23:47,163394,added 21 characters in body
156165216,5,130123,31ae6ffd-c1ff-4d30-a567-d5fafb4862dc,2017-09-14T14:43:51,14065,added 448 characters in body
156165790,5,130123,5af1d283-4b6d-416f-9163-819c47b06d7d,2017-09-14T14:50:31,14065,added 190 characters in body
165974788,5,130123,b540114a-ca85-4075-802f-4e809151f329,2018-02-01T21:54:32,102441,edited body
167272636,5,130123,b1433efc-cdf4-474c-bacb-efe326d73b13,2018-02-20T09:23:27,200224,fix typo
191931,2,133997,04e8dd22-a351-4f4f-81e2-3840b577cd8b,2008-09-25T15:28:53,20089,NA
13465727,5,133997,c6213e74-973b-492e-ae97-3a8b1b8b8495,2011-06-01T21:29:28,20089,deleted 45 characters in body
20965205,5,133997,73694189-5739-4c75-a165-e0dfeff68070,2012-02-11T14:18:38,20089,Added the hasOwnProperty check
40172321,5,133997,6bd1115e-2439-4268-98eb-5d9e00fbcef5,2013-05-05T19:27:41,719034,deleted 1 characters in body
59054280,5,133997,15dcc84e-8cd1-43a5-8934-f13495777f3c,2014-02-26T20:58:56,26192,added example
64588922,5,133997,3dbdb286-7c49-4171-8ed6-b68e8c62ecf9,2014-05-07T14:51:58,123671,"Remove underscores, JS uses camelCase"
84578179,5,133997,49fbbf83-1636-47ab-b67e-0deb1d6784e5,2015-02-25T16:04:12,542251,added 2 characters in body
158952458,5,133997,687b6ed9-adce-41e0-9f4c-ea3a4d2a7916,2017-10-23T15:03:33,773263,deleted 1 character in body
181041648,5,133997,f0bcbe84-e4c4-48c3-aed9-78bf40622e12,2018-09-03T19:32:12,-1,"added jsdoc code, and warned that this will redirect the page."
181041649,24,133997,f0bcbe84-e4c4-48c3-aed9-78bf40622e12,2018-09-03T19:32:12,,"Proposed by 82.15.195.36|d33cd648-1689-46f0-be97-24c6bd1b6878 approved by 449553, 9608718 edit id of 3896650"
195593,2,135614,c69e85c3-5e50-454f-a515-1d29206a680a,2008-09-25T19:56:28,19563,NA
195594,5,135614,ebaa529f-b840-4cf1-a1e5-f05bb04f84d1,2008-09-25T21:42:17,19563,Changed 'old head' to something more meaningful thanks to Greg's comment.
18808875,5,135614,257a2a7a-80d1-42a0-bf44-4b3200086443,2011-12-06T00:22:18,165495,added 74 characters in body
111045023,5,135614,73b41d04-5eeb-4a94-996e-da3a7ed0a624,2016-02-17T08:10:35,529977,see https://git-scm.com/docs/git-config logAllRefUpdates is a core option and is true per default
111045024,24,135614,73b41d04-5eeb-4a94-996e-da3a7ed0a624,2016-02-17T08:10:35,,"Proposed by 529977 approved by 177053, 4041633, 145279 edit id of 2344413"
120120323,5,135614,1a3247a9-592f-49d3-b601-3530cfa5626d,2016-06-10T08:46:53,1134080,formatting; added info about Windows anomaly
129695715,5,135614,2b4bdc13-8b67-4aa3-9247-00566d57b376,2016-10-20T03:32:48,12892,added link to git-reflog man page
210607,2,145309,ad866c35-f672-4bdf-b36f-edea65918f4f,2008-09-28T06:04:05,17224,NA
4343087,5,145309,b49ca5e3-72ad-4fa8-ab73-1fc2899f6960,2010-01-28T00:10:06,9083,fixed typo in example code
19076164,5,145309,5eefd880-be66-40cb-bb37-56fd9a59e306,2011-12-13T22:53:07,-1,"Fixed getcwd call as it expects the number of characters, not the number of bytes. Also fixed null terminator syntax."
19076165,24,145309,5eefd880-be66-40cb-bb37-56fd9a59e306,2011-12-13T22:53:07,,"Proposed by 206.192.98.189|f4e7527c-6744-4735-bffa-cd3e612669f7 approved by 597607, 177800 edit id of 158232"
28035528,5,145309,131ba58f-a0cf-4073-bf6d-20fa0b9ff308,2012-08-15T21:55:45,33732,mention how the provided code can be used to answer the question
41462471,5,145309,43a5eb9f-a416-4f1f-ba89-23c4ae22f3bf,2013-05-31T09:16:41,2016484,Expanded 'cos' to 'because' and corrected 'depreciated' to 'deprecated'
41462472,24,145309,43a5eb9f-a416-4f1f-ba89-23c4ae22f3bf,2013-05-31T09:16:41,,"Proposed by 2016484 approved by 311966, 601303, 696364 edit id of 740133"
146855189,5,145309,872f5cdc-a699-4d0f-9f08-8d158514efe2,2017-05-23T12:02:39,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
220895,2,151946,43618eff-c3d2-4f30-9bca-60948448e3db,2008-09-30T06:15:25,11138,NA
17834938,5,151946,e768b1ab-d1ba-4f2f-8763-9d30cb2003e5,2011-11-04T18:26:47,168143,made final example consistent with the others
17834939,24,151946,e768b1ab-d1ba-4f2f-8763-9d30cb2003e5,2011-11-04T18:26:47,,"Proposed by 168143 approved by 438992, 596781 edit id of 129922"
51978237,5,151946,f0d7df47-35c5-48d2-baa6-059351a1f71c,2013-11-21T12:49:59,844177,Added syntax highlighting.
51978238,24,151946,f0d7df47-35c5-48d2-baa6-059351a1f71c,2013-11-21T12:49:59,,"Proposed by 844177 approved by 2089006, 208623, 1085483 edit id of 996785"
135855185,5,151946,f3d74979-f14f-4a09-ab4c-65f2174daa23,2017-01-12T18:58:47,5170004,removed expletive
135855186,24,151946,f3d74979-f14f-4a09-ab4c-65f2174daa23,2017-01-12T18:58:47,,"Proposed by 5170004 approved by 3225495, 1402988, 1165509 edit id of 2920276"
890095,2,174921,2e4eef67-cd25-469e-93d2-6e4977999834,2008-10-06T16:04:46,3043,NA
890096,5,174921,d3b77f61-a3c6-42f5-9d55-f9c612c9a7ee,2008-10-06T16:13:21,3043,added 327 characters in body
890097,5,174921,a81ba85b-07c7-4571-ac10-b2d6113bd883,2008-10-06T16:19:01,3043,added 31 characters in body
890098,5,174921,eafb5ed3-7691-47e7-bcd3-59a15d8452e5,2008-10-06T18:18:44,3043,added 202 characters in body
890099,5,174921,87dcd6d0-c4b5-4674-bb71-3554857077e3,2009-02-10T21:23:43,3043,added 145 characters in body
2103596,5,174921,28e5975d-eabb-4720-9cff-0a13fe578c58,2009-07-03T15:15:27,3043,added 119 characters in body
2103636,5,174921,c53e832a-2055-4c34-b952-66407ae1e76b,2009-07-03T15:20:50,3043,deleted 4 characters in body; added 44 characters in body
3017200,5,174921,bf0ebaad-02b7-44ed-8cc0-5c58253898d3,2009-10-05T13:46:20,3043,added 2 characters in body
3652682,16,174921,b2e3cbd7-d526-4b7c-ac36-b0bada1c1be7,2009-12-01T03:08:11,3043,NA
3652683,5,174921,b2e3cbd7-d526-4b7c-ac36-b0bada1c1be7,2009-12-01T03:08:11,3043,added 256 characters in body
13259749,5,174921,fa1fcdf6-f4c1-4e46-9720-11f178a607f6,2011-05-25T09:19:25,63550,added 20 characters in body
20700281,5,174921,d5f696b9-c33b-4db1-89c3-e2ca56f18935,2012-02-03T19:53:58,3043,added 184 characters in body
37357521,5,174921,710d07f4-5dd6-4327-94b2-38e2fcd765b7,2013-03-13T00:37:24,3043,added 749 characters in body
37358241,5,174921,f21e976b-8117-4400-a86a-5d77888ea66c,2013-03-13T01:03:20,3043,deleted 50 characters in body
